Id,Date,CDs,Price
1518,1997-08-27,1,15.36
1518,1997-10-07,1,9.49
1519,1997-02-25,2,11.58
152,1997-01-07,1,30.97
1520,1997-02-25,1,14.37
1521,1997-02-25,2,26.67
1521,1997-04-24,1,14.9
1522,1997-02-25,3,59.69
1523,1997-02-25,1,14.96
1524,1997-02-25,1,36.37
1525,1997-02-25,2,23.98
1525,1997-09-06,1,11.77
1525,1997-09-27,2,23.48
1525,1997-12-03,2,26.98
1525,1998-03-07,2,26.48
1526,1997-02-25,1,11.77
1527,1997-02-25,1,14.37
1527,1997-10-22,1,12.99
1528,1997-02-25,1,11.77
1529,1997-02-25,4,46.08
1529,1997-03-04,5,84.85
1529,1997-03-08,4,51.48
153,1997-01-07,1,11.77
1530,1997-02-25,1,14.37
1531,1997-02-25,2,27.13
1532,1997-02-25,1,11.77
1532,1997-06-27,2,26.94
1533,1997-02-25,2,28.74
1533,1997-04-21,1,15.99
1533,1997-07-13,2,29.92
1533,1998-01-19,1,11.88
1533,1998-02-23,3,45.47
1533,1998-04-04,1,13.99
1533,1998-06-27,1,51.08
1534,1997-02-25,1,11.99
1535,1997-02-25,2,31.76
1535,1997-09-18,2,10.48
1536,1997-02-25,1,9.77
1537,1997-02-25,1,30.99
1538,1997-02-25,3,37.47
1539,1997-02-26,2,32.76
1539,1997-03-08,1,14.96
1539,1997-03-21,1,29.99
1539,1997-03-24,3,41.1
1539,1997-04-09,1,14.96
1539,1997-04-30,1,5.78
1539,1997-05-18,1,24.95
1539,1997-05-27,2,17.76
1539,1997-06-14,1,7.13
1539,1997-06-16,1,14.96
1539,1997-07-05,1,13.97
1539,1997-07-26,2,12.55
1539,1997-08-09,2,28.13
1539,1997-08-24,2,15.56
1539,1997-09-23,1,11.99
1539,1997-10-19,2,27.98
1539,1997-10-26,2,39.98
1539,1997-11-24,1,17.99
1539,1998-02-08,1,12.99
1539,1998-04-15,1,11.88
1539,1998-04-19,1,28.49
1539,1998-04-22,1,38.99
1539,1998-06-18,1,12.99
1539,1998-06-19,1,39.49
154,1997-01-07,1,15.36
154,1997-01-27,1,16.7
1540,1997-02-26,2,64.74
1541,1997-02-26,1,11.77
1541,1997-03-17,1,14.79
1541,1998-01-24,1,11.49
1542,1997-02-26,5,65.04
1543,1997-02-26,11,97.63
1543,1997-03-26,1,9.98
1543,1997-04-03,3,25.15
1544,1997-02-26,2,30.32
1544,1997-04-02,2,37.73
1544,1997-05-08,3,36.5
1544,1997-05-29,2,29.33
1544,1997-08-23,1,14.37
1544,1997-12-30,2,35.48
1544,1998-05-23,1,11.88
1545,1997-02-26,1,17
1546,1997-02-26,1,14.96
1546,1997-03-17,1,11.77
1547,1997-02-26,7,105.61
1547,1997-03-26,3,51.11
1547,1997-05-14,3,51.11
1547,1997-07-01,5,70.62
1547,1997-07-24,2,37.14
1547,1997-08-27,1,122.37
1547,1997-09-19,4,70.46
1548,1997-02-26,2,36.77
1549,1997-02-26,2,24.26
1549,1997-11-11,2,25.48
155,1997-01-07,1,0
1550,1997-02-26,3,39.11
1550,1997-02-27,1,15.36
1551,1997-02-26,1,14.96
1551,1997-03-18,1,11.97
1551,1997-04-25,1,13.77
1551,1997-08-27,1,21
1551,1997-10-24,1,11.49
1551,1997-11-12,1,11.49
1551,1998-05-17,2,29.48
1552,1997-02-26,1,19.77
1552,1997-03-13,1,13.97
1552,1998-04-08,1,12.58
1553,1997-02-26,1,14.96
1554,1997-02-26,1,10.77
1554,1998-03-09,1,11.49
1555,1997-02-26,1,14.96
1555,1997-11-21,1,18.49
1556,1997-02-26,1,9.98
1557,1997-02-26,3,34.71
1557,1997-06-20,3,50.48
1557,1997-10-29,2,22.98
1557,1997-11-16,1,11.49
1557,1998-04-06,1,14.99
1558,1997-02-26,1,11.77
1558,1997-03-14,1,11.97
1559,1997-02-26,1,17.36
156,1997-01-07,1,11.77
156,1997-02-21,2,34.32
1560,1997-02-26,25,421.73
1560,1997-03-06,3,54.97
1560,1997-03-18,1,17.9
1560,1997-03-20,2,34.98
1560,1997-03-27,9,179.91
1560,1997-03-30,13,192.65
1560,1997-04-06,8,149.92
1560,1997-04-16,6,119.94
1560,1997-09-15,11,189.39
1560,1997-10-09,3,56.47
1560,1998-05-11,4,57.46
1560,1998-05-28,3,53.47
1560,1998-06-23,1,19.49
1561,1997-02-26,1,15.36
1562,1997-02-26,1,5.96
1563,1997-02-26,1,21.97
1564,1997-02-26,1,14.96
1565,1997-02-26,1,5.78
1566,1997-02-26,1,13.97
1567,1997-02-26,1,10.77
1567,1997-02-27,1,14.96
1567,1997-08-22,1,10.97
1567,1997-08-26,2,27.73
1567,1997-10-28,2,34.48
1568,1997-02-26,1,55.97
1569,1997-02-26,3,56.5
1569,1997-04-05,2,27.34
157,1997-01-07,1,11.99
157,1997-01-10,1,9.97
157,1997-01-14,1,13.97
157,1997-01-19,3,46.08
157,1997-01-22,1,5.99
157,1997-01-29,2,27.94
157,1997-02-03,2,23.98
157,1997-02-15,4,55.47
157,1997-03-14,1,14.99
157,1997-03-20,1,14.96
157,1997-04-02,1,14.96
157,1997-04-04,5,72.44
157,1997-04-08,2,27.94
157,1997-04-18,2,26.93
157,1997-04-20,1,14.96
157,1997-05-04,1,12.77
157,1997-05-08,1,14.96
157,1997-05-15,1,12.77
157,1997-06-02,3,41.69
157,1997-06-27,2,29.92
157,1997-07-06,1,15.36
157,1997-07-22,1,15.96
157,1997-07-31,1,14.96
157,1997-08-03,1,14.96
157,1997-08-20,2,29.92
157,1997-09-06,1,15.36
157,1997-09-11,3,39.97
157,1997-09-16,2,25.98
157,1997-09-27,4,57.96
157,1997-09-28,4,48.46
157,1997-10-07,1,12.49
157,1997-10-25,3,39.97
157,1997-11-02,1,12.99
157,1997-11-23,1,13.99
157,1997-11-25,3,37.47
157,1997-12-17,1,12.99
157,1997-12-18,2,25.98
157,1997-12-24,1,12.99
157,1998-01-02,1,12.99
157,1998-01-27,1,14.99
157,1998-03-10,2,42.98
157,1998-04-12,1,11.88
157,1998-05-17,3,60.45
157,1998-06-11,4,37.96
1570,1997-02-26,1,11.77
1571,1997-02-26,1,15.36
1572,1997-02-26,2,29.66
1572,1997-03-09,1,15.96
1572,1997-06-21,1,12.25
1572,1997-09-26,3,38.97
1572,1997-10-21,3,42.97
1572,1998-02-06,1,11.49
1572,1998-02-18,1,12.99
1573,1997-02-26,1,11.77
1573,1997-10-11,3,35.97
1573,1998-01-19,2,24.48
1574,1997-02-26,1,14.37
1574,1997-03-06,1,14.37
1575,1997-02-27,3,27.53
1575,1997-05-13,1,7.98
1576,1997-02-27,1,20.99
1576,1997-03-20,1,20.99
1577,1997-02-27,1,16.96
1577,1997-07-31,2,29.92
1578,1997-02-27,2,17.88
1579,1997-02-27,6,100.42
1579,1997-03-26,1,16.36
158,1997-01-08,1,14.37
1580,1997-02-27,3,40.05
1580,1997-03-04,1,14.96
1580,1997-03-06,1,13.97
1580,1997-04-25,1,12.77
1580,1997-04-28,1,14.96
1580,1997-04-30,1,12.77
1580,1997-05-13,1,14.37
1580,1997-05-16,2,47.41
1580,1997-05-19,1,32.45
1580,1997-05-22,4,56.46
1580,1997-10-03,4,81.96
1580,1997-10-25,5,71.45
1580,1997-10-27,5,64.45
1580,1998-04-16,12,168.15
1581,1997-02-27,1,13.97
1582,1997-02-27,1,17.9
1583,1997-02-27,2,29.33
1583,1997-04-19,1,14.96
1583,1997-06-11,2,27.94
1583,1997-08-31,3,41.69
1583,1997-12-05,1,14.49
1584,1997-02-27,3,44.98
1584,1997-11-30,4,57.96
1585,1997-02-27,2,26.74
1586,1997-02-27,2,29.13
1587,1997-02-27,3,46.68
1588,1997-02-27,3,38.51
1588,1997-04-21,2,26.74
1589,1997-02-27,1,13.97
159,1997-01-08,2,30.36
159,1997-01-09,4,59.06
159,1997-01-28,3,50.97
159,1997-06-30,2,29.73
1590,1997-02-27,1,13.97
1591,1997-02-27,1,15.96
1592,1997-02-27,1,10.78
1593,1997-02-27,1,9.97
1593,1997-03-13,1,9.97
1594,1997-02-27,3,40.11
1595,1997-02-27,2,28.93
1595,1997-03-19,1,15.36
1595,1997-03-27,2,29.92
1596,1997-02-27,1,11.77
1596,1997-12-07,4,53.96
1597,1997-02-27,4,52.1
1597,1997-03-08,3,37.91
1597,1997-04-05,4,54.9
1597,1997-04-14,3,52.51
1597,1997-07-19,5,91.88
1597,1997-12-04,6,80.94
1597,1998-05-11,4,57.85
1598,1997-02-27,4,64.92
1598,1997-08-21,14,186.26
1599,1997-02-27,1,12.49
16,1997-01-01,1,12.49
160,1997-01-08,2,31.54
1600,1997-02-27,3,31.05
1601,1997-02-27,1,11.77
1601,1998-04-15,2,24.87
1602,1997-02-27,2,20.54
1603,1997-02-27,1,13.97
1604,1997-02-27,2,24.13
1605,1997-02-27,4,70.14
1605,1997-03-02,4,104.96
1605,1997-07-27,4,69.96
1606,1997-02-27,1,10.77
1607,1997-02-27,1,15.96
1607,1997-08-19,1,14.96
1607,1998-06-21,2,26.48
1608,1997-02-27,1,11.77
1608,1997-09-27,1,12.99
1608,1997-10-04,1,6.49
1608,1998-03-17,2,23.07
1608,1998-04-04,2,27.48
1609,1997-02-28,1,12.77
1609,1997-06-11,1,12.77
161,1997-01-08,4,63.93
161,1998-06-09,1,14.49
1610,1997-02-28,3,28.52
1611,1997-02-28,1,19.99
1611,1997-03-07,1,23.99
1611,1997-05-14,1,14.79
1611,1997-07-01,2,26.13
1612,1997-02-28,1,13.97
1612,1997-03-13,1,14.37
1612,1997-04-11,1,14.96
1613,1997-02-28,4,50.68
1614,1997-02-28,26,396.95
1614,1997-03-07,1,27.77
1614,1997-09-10,1,14.49
1615,1997-02-28,1,16.36
1615,1997-06-13,5,61.67
1615,1997-06-23,1,15.36
1615,1997-07-27,5,65.8
1615,1997-07-30,3,39.5
1615,1997-09-15,1,17.49
1615,1997-12-14,2,38.98
1615,1998-01-14,2,57.48
1615,1998-04-30,8,112.92
1616,1997-02-28,4,100.34
1617,1997-02-28,1,12.9
1617,1997-06-24,1,15.96
1617,1998-02-08,3,33.97
1618,1997-02-28,3,80.31
1619,1997-02-28,2,19.96
162,1997-01-08,2,26.14
162,1997-01-22,3,46.28
1620,1997-02-28,1,11.77
1620,1997-03-12,1,10.77
1621,1997-02-28,2,40.76
1621,1997-08-28,1,19.55
1621,1998-06-09,2,29.98
1622,1997-02-28,3,37.51
1623,1997-02-28,3,37.51
1623,1998-03-07,3,38.86
1623,1998-03-13,4,64.46
1623,1998-03-15,1,11.88
1623,1998-05-01,1,21.49
1623,1998-05-12,1,21.49
1624,1997-02-28,3,49.7
1625,1997-02-28,2,35.78
1626,1997-02-28,1,11.77
1626,1997-03-23,3,48.36
1626,1997-12-24,3,34.47
1627,1997-02-28,4,52.27
1628,1997-02-28,1,8.79
1628,1997-04-14,3,42.1
1628,1997-07-02,1,10.77
1628,1997-08-07,3,37.51
1628,1997-08-11,2,25.74
1628,1997-08-28,2,27.93
1628,1997-10-09,2,19.98
1628,1997-10-30,3,43.47
1628,1997-11-07,2,23.98
1628,1997-11-22,4,59.96
1628,1997-12-17,2,30.98
1628,1998-01-13,5,56.95
1628,1998-01-30,3,50.97
1628,1998-03-13,5,59.95
1628,1998-05-21,2,17.98
1628,1998-06-01,3,30.97
1629,1997-02-28,1,14.37
1629,1997-09-13,6,60.44
163,1997-01-08,1,73.3
1630,1997-02-28,2,28.93
1630,1997-10-02,2,19.98
1630,1997-10-13,3,35.97
1630,1997-11-05,3,41.97
1631,1997-02-28,1,5.99
1631,1997-04-09,1,12.49
1632,1997-02-28,1,11.77
1633,1997-02-28,1,9.97
1633,1997-03-06,2,13.54
1633,1997-06-03,1,11.77
1633,1997-07-28,5,118.23
1633,1997-09-03,1,13.97
1633,1997-10-13,1,12.99
1633,1997-12-09,1,13.99
1633,1997-12-19,1,9.49
1633,1997-12-24,2,23.98
1633,1998-01-16,3,24.47
1633,1998-03-06,2,25.98
1633,1998-04-08,1,11.49
1633,1998-05-01,2,25.57
1633,1998-06-11,4,48.05
1634,1997-02-28,2,23.74
1635,1997-02-28,5,55.65
1636,1997-02-28,1,7.98
1637,1997-02-28,1,13.97
1638,1997-02-28,1,10.77
1639,1997-03-01,1,11.77
1639,1997-05-04,1,13.97
1639,1997-05-19,1,10.77
1639,1997-06-15,3,42.31
1639,1997-07-31,3,42.31
1639,1997-10-26,6,80.94
164,1997-01-08,1,17.7
164,1997-01-25,10,139.7
164,1997-03-25,6,78.22
164,1997-04-14,4,52.68
164,1997-06-24,3,40.7
164,1997-07-14,5,69.63
164,1997-07-15,2,26.74
164,1997-07-22,4,57.45
164,1997-08-25,6,72.82
164,1997-09-04,4,49.48
164,1997-09-24,3,36.97
164,1997-10-22,5,72.95
164,1998-01-06,2,24.48
164,1998-01-07,4,107.96
164,1998-02-05,2,29.06
164,1998-03-24,1,8.49
164,1998-04-06,2,26.48
1640,1997-03-01,3,36.1
1640,1997-05-05,3,37.1
1640,1997-05-12,3,41.69
1640,1997-05-29,3,45.29
1640,1997-12-05,15,203.85
1640,1998-01-09,1,9.49
1640,1998-03-26,2,14.98
1641,1997-03-01,1,18.36
1642,1997-03-01,3,37.31
1643,1997-03-01,6,83.2
1644,1997-03-01,1,12.77
1644,1997-06-30,1,33.86
1645,1997-03-01,1,17.3
1645,1998-05-06,1,15.49
1646,1997-03-01,2,36.94
1646,1997-03-24,3,38.31
1647,1997-03-01,3,33.53
1647,1998-02-18,3,34.97
1648,1997-03-01,3,40.5
1648,1997-04-02,2,28.93
1648,1997-05-02,1,11.77
1648,1997-12-16,2,25.98
1648,1998-01-31,3,41.97
1649,1997-03-01,2,33.27
165,1997-01-08,4,53.72
1650,1997-03-01,2,25.54
1651,1997-03-01,1,12.49
1652,1997-03-01,1,8.77
1652,1997-03-09,1,9.77
1652,1997-08-19,1,15.36
1653,1997-03-01,2,22.54
1653,1997-04-01,3,32.31
1653,1997-05-04,2,29.33
1653,1997-06-19,1,11.77
1653,1997-07-25,1,21.37
1653,1997-11-08,2,27.98
1653,1997-11-17,1,5.49
1654,1997-03-01,1,20.97
1655,1997-03-01,1,15.76
1656,1997-03-01,6,97.21
1657,1997-03-01,1,15.36
1658,1997-03-01,2,44.34
1658,1997-06-10,2,29.93
1658,1997-07-16,3,47.52
1659,1997-03-01,1,21.99
166,1997-01-08,3,49.08
166,1998-01-29,4,51.96
1660,1997-03-01,2,35.34
1661,1997-03-01,2,22.74
1662,1997-03-01,1,23.99
1662,1997-06-27,1,14.96
1662,1997-10-21,3,35.47
1662,1997-12-02,5,56.45
1662,1998-03-16,2,28.98
1662,1998-03-23,3,45.97
1663,1997-03-01,1,12.49
1664,1997-03-01,2,30.76
1664,1997-04-12,2,24.73
1664,1998-03-14,2,26.87
1664,1998-05-11,1,11.88
1665,1997-03-02,2,32.33
1665,1997-04-01,1,18.36
1665,1997-11-25,1,18.99
1666,1997-03-02,3,46.28
1667,1997-03-02,2,63.69
1668,1997-03-02,2,29.73
1668,1997-04-28,3,41.5
1668,1997-06-03,1,10.77
1668,1997-06-28,2,10.76
1668,1997-11-30,3,39.47
1668,1998-03-28,2,30.98
1668,1998-06-19,3,34.97
1669,1997-03-02,3,45.28
1669,1997-06-11,2,29.92
1669,1997-08-31,1,13.97
1669,1997-09-30,2,25.98
1669,1997-11-19,4,54.96
1669,1998-03-16,2,24.46
167,1997-01-08,1,12.49
167,1997-02-05,4,49.96
167,1997-03-10,2,13.58
167,1997-03-15,1,12.79
167,1997-04-16,2,24.98
167,1997-05-14,7,100.93
167,1997-05-15,3,32.3
167,1997-05-16,2,11.58
167,1997-05-19,2,20.76
167,1997-05-20,3,28.81
167,1997-06-06,1,5.78
167,1997-06-24,1,12.25
167,1997-07-23,1,4.99
167,1997-07-24,1,12.25
167,1997-10-14,4,49.96
167,1997-10-20,1,11.49
167,1997-10-24,2,24.98
167,1997-11-07,4,35.96
167,1997-11-18,1,12.49
167,1997-11-20,3,47.97
167,1997-12-01,2,16.98
167,1998-01-02,2,53.48
167,1998-01-06,4,63.96
167,1998-01-11,5,105.95
167,1998-01-27,5,66.95
167,1998-02-09,2,24.98
167,1998-02-18,1,11.02
167,1998-03-20,1,5.99
167,1998-03-28,3,40.97
167,1998-05-13,3,41.97
1670,1997-03-02,18,323.68
1670,1998-02-12,3,37.47
1671,1997-03-02,9,128.68
1671,1997-04-30,3,44.69
1671,1997-08-29,3,45.68
1671,1997-11-29,6,101.94
1671,1997-12-16,5,65.45
1671,1998-01-06,1,12.99
1671,1998-01-31,1,12.58
1671,1998-02-12,3,47.65
1671,1998-02-27,3,34.24
1671,1998-05-05,1,12.58
1672,1997-03-02,1,14.37
1672,1997-12-19,1,13.99
1673,1997-03-02,3,41.69
1673,1997-07-28,1,56.77
1673,1998-06-02,1,23.08
1674,1997-03-02,1,14.99
1675,1997-03-02,1,14.37
1675,1997-08-21,2,28.74
1676,1997-03-02,2,60.94
1677,1997-03-02,1,14.37
1678,1997-03-02,7,82.61
1679,1997-03-02,4,54.28
1679,1997-05-18,4,56.29
1679,1997-06-22,4,62.47
1679,1997-07-27,9,144.72
1679,1997-09-04,3,37.5
1679,1997-09-16,1,14.96
1679,1997-11-08,6,81.94
1679,1997-11-12,3,42.47
1679,1998-03-22,7,139.02
1679,1998-04-08,26,259.74
1679,1998-04-14,1,9.99
1679,1998-06-11,8,126.92
1679,1998-06-14,7,77.52
168,1997-01-08,1,14.37
1680,1997-03-02,1,12.77
1680,1997-04-29,2,22.54
1681,1997-03-02,1,12.97
1681,1997-03-18,1,12.97
1681,1997-04-16,1,14.96
1681,1997-07-08,1,11.77
1681,1997-12-18,1,9.49
1682,1997-03-02,2,22.96
1683,1997-03-02,1,9.99
1683,1997-06-24,1,11.77
1683,1997-07-16,1,11.77
1683,1997-12-22,2,27.48
1683,1998-05-31,1,62.99
1684,1997-03-02,3,66.97
1684,1997-03-15,1,25.99
1685,1997-03-02,2,30.32
1686,1997-03-02,1,12.49
1686,1997-05-12,3,28.08
1686,1997-11-26,8,99.42
1686,1998-02-26,5,50.95
1686,1998-03-15,3,40.97
1686,1998-05-21,1,23.99
1687,1997-03-02,1,14.99
1688,1997-03-02,3,53.32
1689,1997-03-02,1,14.79
169,1997-01-08,2,25.77
1690,1997-03-02,3,41.71
1690,1997-08-03,1,13.97
1691,1997-03-02,4,65.26
1691,1998-01-02,3,58.47
1692,1997-03-02,2,24.76
1692,1997-03-15,3,42.71
1692,1997-03-29,3,36.9
1692,1997-12-14,3,35.47
1693,1997-03-02,3,40.53
1694,1997-03-02,2,32.48
1695,1997-03-02,1,14.96
1695,1997-11-25,1,19.49
1696,1997-03-03,16,218.72
1696,1997-03-11,22,358.56
1696,1997-07-05,9,131.86
1696,1997-10-03,2,25.98
1696,1997-10-24,24,316.76
1696,1997-11-22,7,90.43
1696,1998-03-25,5,55.45
1696,1998-04-18,7,100.04
1696,1998-05-07,3,37.75
1697,1997-03-03,1,14.37
1697,1997-06-19,2,45.33
1697,1997-06-29,1,13.97
1697,1997-07-27,1,14.96
1697,1998-01-10,1,13.99
1697,1998-04-17,1,11.88
1697,1998-06-06,1,11.88
1698,1997-03-03,2,29.92
1699,1997-03-03,1,22.3
17,1997-01-01,2,25.98
17,1997-02-06,2,23.54
17,1997-02-11,1,13.97
17,1997-02-12,1,27.77
17,1997-02-28,1,9.98
17,1997-03-11,1,15.36
17,1997-05-27,1,21.97
17,1997-05-31,1,17.3
17,1997-07-08,3,51.75
17,1997-08-07,2,36.74
17,1997-08-28,1,23.97
17,1997-12-29,3,41.47
17,1998-01-06,1,29.99
170,1997-01-08,1,18.99
170,1997-09-27,1,14.49
170,1997-11-29,1,13.99
170,1998-04-11,1,14.49
1700,1997-03-03,2,26.13
1700,1997-03-14,2,20.15
1700,1997-03-23,1,4.79
1700,1997-03-28,2,30.32
1700,1997-04-04,5,28.14
1700,1997-09-29,4,20.96
1701,1997-03-03,1,14.37
1702,1997-03-03,2,29.33
1702,1997-03-12,1,22.3
1702,1997-03-17,1,14.37
1703,1997-03-03,1,11.77
1704,1997-03-03,1,12.49
1705,1997-03-03,2,30.78
1706,1997-03-03,1,14.37
1707,1997-03-03,1,14.37
1708,1997-03-03,1,5.78
1708,1997-03-12,1,5.78
1709,1997-03-03,1,12.77
1709,1997-06-24,1,14.96
171,1997-01-08,1,64.99
1710,1997-03-03,1,12.77
1711,1997-03-03,6,77.24
1712,1997-03-03,1,15.36
1712,1997-04-07,1,13.97
1712,1997-04-13,2,41.74
1712,1997-06-06,4,63.07
1712,1997-06-23,2,35.93
1712,1997-07-13,2,37.14
1712,1997-08-11,2,26.73
1712,1997-09-02,1,18.36
1712,1997-09-03,1,27.77
1712,1997-09-19,2,24.48
1712,1997-10-27,2,26.98
1712,1997-11-13,2,25.48
1712,1997-12-05,3,94.47
1712,1997-12-08,4,71.46
1712,1997-12-11,1,12.99
1712,1997-12-16,1,8.49
1712,1997-12-17,2,42.98
1712,1998-02-18,1,29.99
1712,1998-03-27,1,12.99
1712,1998-03-31,3,66.47
1712,1998-04-01,1,15.49
1712,1998-04-27,2,27.57
1712,1998-05-27,1,13.57
1712,1998-06-25,3,41.55
1713,1997-03-03,1,14.96
1713,1997-03-25,4,43.5
1713,1997-05-04,1,38.77
1714,1997-03-03,1,12.49
1715,1997-03-03,5,68.06
1715,1997-04-16,4,52.5
1716,1997-03-03,5,55.27
1716,1997-03-18,4,116.47
1716,1998-02-05,2,41.87
1717,1997-03-03,3,46.04
1718,1997-03-03,1,10.97
1719,1997-03-03,1,17.9
172,1997-01-08,1,51.37
1720,1997-03-03,3,41.1
1720,1997-08-03,3,41.11
1721,1997-03-03,1,13.97
1721,1997-08-03,3,43.89
1721,1997-12-08,3,34.47
1721,1998-05-07,3,38.47
1722,1997-03-03,1,23.99
1722,1997-10-28,1,12.49
1722,1998-01-05,1,12.49
1722,1998-01-29,2,11.98
1722,1998-03-07,3,31.45
1722,1998-05-06,1,15.49
1722,1998-05-07,2,24.98
1722,1998-05-23,3,47.97
1723,1997-03-03,1,15.36
1724,1997-03-03,1,6.79
1725,1997-03-03,1,9.77
1726,1997-03-04,1,14.99
1727,1997-03-04,1,14.96
1727,1998-04-04,2,27.48
1728,1997-03-04,7,55.73
1728,1997-03-12,1,15.99
1728,1997-04-11,1,14.96
1728,1997-11-08,2,33.98
1729,1997-03-04,4,58.65
173,1997-01-08,8,93.57
1730,1997-03-04,1,15.96
1731,1997-03-04,1,13.97
1732,1997-03-04,2,23.48
1733,1997-03-04,4,63.08
1733,1997-03-06,1,11.77
1733,1997-07-29,5,65.68
1733,1997-09-28,4,52.96
1733,1997-12-15,3,54.47
1733,1998-05-10,2,68.48
1734,1997-03-04,1,48.37
1735,1997-03-04,1,14.96
1736,1997-03-04,2,29.27
1737,1997-03-04,1,15.96
1737,1997-07-28,1,15.36
1737,1998-01-19,2,30.98
1737,1998-02-20,1,32.49
1738,1997-03-04,2,26.14
1739,1997-03-04,1,13.97
174,1997-01-08,1,18.36
1740,1997-03-04,1,16.36
1741,1997-03-04,1,15.96
1742,1997-03-04,1,17.7
1742,1997-05-15,1,12.25
1742,1997-08-27,1,32.45
1742,1997-10-09,2,24.98
1742,1997-10-14,1,12.49
1742,1998-03-30,2,28.48
1742,1998-06-09,2,27.48
1743,1997-03-04,2,26.73
1744,1997-03-04,1,11.77
1744,1997-05-24,1,14.96
1744,1997-08-16,1,25.32
1744,1997-08-25,2,50.64
1744,1997-08-27,1,14.96
1744,1997-10-13,1,15.99
1744,1997-12-16,1,14.99
1745,1997-03-04,3,52.28
1746,1997-03-04,1,13.97
1746,1997-04-28,2,30.92
1746,1997-08-13,4,49.28
1746,1997-08-20,2,39.54
1746,1997-09-19,1,14.49
1746,1998-03-25,2,25.91
1746,1998-06-18,3,47.97
1747,1997-03-04,1,13.97
1747,1997-04-23,3,35.72
1747,1997-07-25,1,19.99
1747,1997-08-22,4,42.66
1747,1997-10-27,3,33.47
1747,1997-11-06,3,23.97
1747,1998-05-15,2,20.96
1748,1997-03-04,1,29.97
1749,1997-03-04,1,11.77
1749,1997-04-28,1,13.97
1749,1997-05-22,1,6.27
1749,1997-06-24,1,12.25
175,1997-01-08,1,6.79
1750,1997-03-04,1,15.36
1750,1997-05-04,3,42.69
1750,1997-06-22,3,44.69
1750,1997-10-19,4,56.46
1750,1997-12-18,2,30.98
1750,1998-03-17,4,80.96
1751,1997-03-04,1,13.77
1752,1997-03-04,1,4.79
1753,1997-03-04,1,19.97
1754,1997-03-04,1,11.77
1755,1997-03-04,1,19.99
1756,1997-03-04,3,45.71
1756,1997-03-08,2,42.74
1756,1997-03-23,2,26.13
1756,1997-04-11,2,26.14
1756,1997-04-26,2,44.73
1756,1997-12-25,1,9.49
1756,1998-05-17,1,15.49
1757,1997-03-04,1,14.9
1758,1997-03-05,2,25.54
1759,1997-03-05,2,15.56
176,1997-01-09,10,166.3
1760,1997-03-05,1,15.36
1760,1997-04-05,2,23.94
1760,1997-06-17,2,56.35
1760,1997-07-25,3,36.26
1760,1997-08-01,1,14.96
1760,1997-09-07,2,26.56
1760,1997-10-25,1,62.99
1760,1997-11-07,1,9.99
1760,1997-11-08,1,12.99
1760,1997-12-09,1,11.99
1760,1997-12-31,1,11.49
1760,1998-01-17,2,18.98
1760,1998-03-10,2,25.98
1761,1997-03-05,6,72.82
1761,1997-03-17,8,112.14
1761,1997-03-31,7,86.79
1761,1997-04-18,5,72.31
1762,1997-03-05,2,28.48
1762,1997-06-17,3,32.53
1762,1997-06-20,3,35.72
1762,1998-05-03,2,17.87
1762,1998-05-30,2,28.48
1763,1997-03-05,1,15.36
1763,1997-04-14,1,13.97
1763,1997-09-22,1,16.49
1763,1998-03-22,2,27.98
1764,1997-03-05,2,30.15
1765,1997-03-05,1,11.97
1766,1997-03-05,2,17.54
1766,1997-03-25,2,29.33
1766,1997-07-28,5,59.84
1766,1997-08-25,2,26.53
1766,1998-01-20,2,26.3
1766,1998-06-04,3,36.25
1767,1997-03-05,1,15.9
1767,1997-03-15,1,29.99
1767,1997-07-01,1,9.99
1768,1997-03-05,1,13.77
1768,1997-04-14,1,23.99
1768,1997-04-28,2,39.96
1768,1997-06-04,1,13.97
1768,1997-09-07,3,52.7
1768,1997-10-31,3,41.97
1768,1997-11-25,1,14.49
1768,1997-12-09,2,26.48
1768,1998-03-20,2,26.15
1768,1998-03-23,1,13.99
1769,1997-03-05,1,17.9
1769,1998-03-06,1,12.58
177,1997-01-09,1,12.49
1770,1997-03-05,3,59.9
1770,1997-03-18,1,12.77
1770,1997-03-22,1,12.77
1770,1997-03-28,1,12.97
1770,1997-04-04,1,14.96
1770,1997-04-08,1,11.77
1770,1997-04-26,1,12.49
1770,1997-09-17,1,12.49
1770,1998-02-19,1,12.99
1770,1998-06-01,1,12.99
1771,1997-03-05,1,11.77
1771,1997-08-03,1,14.96
1771,1997-10-09,1,13.99
1772,1997-03-05,1,4.79
1772,1997-03-11,1,4.79
1772,1997-07-28,2,24.74
1772,1997-10-08,1,12.99
1772,1997-11-04,1,12.49
1772,1997-11-05,1,12.49
1772,1997-11-12,1,6.49
1772,1997-12-08,1,22.49
1772,1997-12-18,1,18.99
1772,1997-12-22,1,15.49
1772,1998-01-13,1,60.49
1772,1998-01-20,1,2.99
1772,1998-01-28,3,45.47
1772,1998-03-03,1,17.99
1772,1998-04-24,1,15.49
1772,1998-04-30,1,13.99
1772,1998-06-04,2,24.98
1773,1997-03-05,2,35.35
1774,1997-03-05,2,17.96
1774,1997-03-26,1,12.49
1774,1997-05-01,1,14.96
1774,1998-06-08,3,21.47
1775,1997-03-05,2,23.49
1775,1997-06-15,1,31.03
1775,1997-06-20,1,14.96
1776,1997-03-05,3,37.97
1777,1997-03-05,4,60.88
